"id","package_item_A","package_item_B","package_item_C","package_project_name","package_technology","package_coordinator","package_country","registration_surveyid","registration_survey_deviceimei","registration_survey_start","registration_survey_end","registration_district","registration_village","registration_qst101","registration_gender","registration_age","registration_whocontrolstheincome","registration_whocontrolstheincome_oth","registration_farm_geo_longitude","registration_farm_geo_latitude","registration_farm_geo_elevation","registration_farm_geo_gps_precision","d9map_surveyid","d9map_survey_deviceimei","d9map_survey_start","d9map_survey_end","d9map_generalappearanc_pos","d9map_generalappearanc_neg","d9map_plantheightabove_pos","d9map_plantheightabove_neg","d9map_suitabilitysoils_pos","d9map_suitabilitysoils_neg","d9map_overallbest9map_pos","d9map_overallbest9map_neg","d9map_xticbestclon9map","d9map_xticbestclon9map_oth","d9map_farm_geo_longitude","d9map_farm_geo_latitude","d9map_farm_geo_elevation","d9map_farm_geo_gps_precision","d6map_surveyid","d6map_survey_deviceimei","d6map_survey_start","d6map_survey_end","d6map_stemappear6map_pos","d6map_stemappear6map_neg","d6map_branchhabit_pos","d6map_branchhabit_neg","d6map_generalappearanc_pos","d6map_generalappearanc_neg","d6map_overperfclon6map","d6map_overallclone6map","d6map_overallclone6map_oth","d6map_photo6map1","d6map_photo6map2","d6map_farm_geo_longitude","d6map_farm_geo_latitude","d6map_farm_geo_elevation","d6map_farm_geo_gps_precision","d3map_surveyid","d3map_survey_deviceimei","d3map_survey_start","d3map_survey_end","d3map_aboutpestresis_pos","d3map_aboutpestresis_neg","d3map_aboutdiseaseres_pos","d3map_aboutdiseaseres_neg","d3map_aboutvigor_pos","d3map_aboutvigor_neg","d3map_overallperfclone","d3map_cloneperformance","d3map_cloneperformance_oth","d3map_farm_geo_longitude","d3map_farm_geo_latitude","d3map_farm_geo_elevation","d3map_farm_geo_gps_precision","d1map_surveyid","d1map_survey_deviceimei","d1map_survey_start","d1map_survey_end","d1map_plantingdate","d1map_fieldslope","d1map_soilquality","d1map_soiltexture","d1map_germination_pos","d1map_germination_neg","d1map_reasongermworst","d1map_reasongermbest","d1map_vigor_pos","d1map_vigor_neg","d1map_reasonvigorbest","d1map_reasonvigorworst","d1map_generalappearanc_pos","d1map_generalappearanc_neg","d1map_reasongappbest","d1map_reasongappworst","d1map_useimpvar","d1map_acessextension","d1map_accessplantmat","d1map_stemreplacement","d1map_farm_geo_longitude","d1map_farm_geo_latitude","d1map_farm_geo_elevation","d1map_farm_geo_gps_precision","X12map_harvest_field_surveyid","X12map_harvest_field_survey_deviceimei","X12map_harvest_field_survey_start","X12map_harvest_field_qst101","X12map_harvest_field_stemquality_pos","X12map_harvest_field_stemquality_neg","X12map_harvest_field_rootshapes_pos","X12map_harvest_field_rootshapes_neg","X12map_harvest_field_rootofsize_pos","X12map_harvest_field_rootofsize_neg","X12map_harvest_field_rootyieldcass_pos","X12map_harvest_field_rootyieldcass_neg","X12map_harvest_field_diseaseresistanc_pos","X12map_harvest_field_diseaseresistanc_neg","X12map_harvest_field_rootcotcolor_pos","X12map_harvest_field_rootcotcolor_neg","X12map_harvest_field_overallrootlike_pos","X12map_harvest_field_overallrootlike_neg","X12map_harvest_field_overalperfharvst_pos","X12map_harvest_field_overalperfharvst_neg","X12map_harvest_field_overallscoreharv","X12map_harvest_field_perf_perfmlocalharvst_1","X12map_harvest_field_perf_perfmlocalharvst_2","X12map_harvest_field_perf_perfmlocalharvst_3","X12map_harvest_field_survey_end","X12map_harvest_field_farm_geo_longitude","X12map_harvest_field_farm_geo_latitude","X12map_harvest_field_farm_geo_elevation","X12map_harvest_field_farm_geo_gps_precision","X12map_flour_based_meal_surveyid","X12map_flour_based_meal_survey_deviceimei","X12map_flour_based_meal_survey_start","X12map_flour_based_meal_qst101","X12map_flour_based_meal_easedrying_pos","X12map_flour_based_meal_easedrying_neg","X12map_flour_based_meal_easemingling_pos","X12map_flour_based_meal_easemingling_neg","X12map_flour_based_meal_stickinesspaste_pos","X12map_flour_based_meal_stickinesspaste_neg","X12map_flour_based_meal_tastecasspaste_pos","X12map_flour_based_meal_tastecasspaste_neg","X12map_flour_based_meal_texturepaste_pos","X12map_flour_based_meal_texturepaste_neg","X12map_flour_based_meal_colorcasspaste_pos","X12map_flour_based_meal_colorcasspaste_neg","X12map_flour_based_meal_overalpastelike_pos","X12map_flour_based_meal_overalpastelike_neg","X12map_flour_based_meal_overalperfoflour_pos","X12map_flour_based_meal_overalperfoflour_neg","X12map_flour_based_meal_scoreperfomflour","X12map_flour_based_meal_perf_overalperflocal_1","X12map_flour_based_meal_perf_overalperflocal_2","X12map_flour_based_meal_perf_overalperflocal_3","X12map_flour_based_meal_choicreplantflou_pos","X12map_flour_based_meal_choicreplantflou_neg","X12map_flour_based_meal_survey_end","X12map_boiledroots_surveyid","X12map_boiledroots_survey_deviceimei","X12map_boiledroots_survey_start","X12map_boiledroots_qst101","X12map_boiledroots_easepeeling_pos","X12map_boiledroots_easepeeling_neg","X12map_boiledroots_cookingtime_pos","X12map_boiledroots_cookingtime_neg","X12map_boiledroots_mealiness_pos","X12map_boiledroots_mealiness_neg","X12map_boiledroots_cookedtaste_pos","X12map_boiledroots_cookedtaste_neg","X12map_boiledroots_softness_pos","X12map_boiledroots_softness_neg","X12map_boiledroots_fibrousness_pos","X12map_boiledroots_fibrousness_neg","X12map_boiledroots_overalboiledroot_pos","X12map_boiledroots_overalboiledroot_neg","X12map_boiledroots_overallperf_pos","X12map_boiledroots_overallperf_neg","X12map_boiledroots_scoreperformboil","X12map_boiledroots_perf_performlocal_1","X12map_boiledroots_perf_performlocal_2","X12map_boiledroots_perf_performlocal_3","X12map_boiledroots_choicreplantboil_pos","X12map_boiledroots_choicreplantboil_neg","X12map_boiledroots_survey_end"
218,"UG120156","UG120193","MM16/1627  ","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","281c97f0-9e9b-45ec-8d18-3ae1d23b82e6",352062080826724,"2019-04-27 18:03:13","2019-04-28 00:09:33","Serere","Sambwa",218,"Female",25,"Male",NA,33.35503,1.430372,1030,4.6,"fbde03c4-619a-4482-8250-3b3cab2379c5",359667094719021,"2020-02-14 14:10:00","2020-02-14 15:59:47","B","C","A","B","C","B","C","B","General Appearance; Plant Height; Other","Leaves are shiny",33.35498,1.430391,1025,5,"d693854c-f4b6-4dbb-9a22-70193898f293",359667094719021,"2019-10-31 12:46:13","2019-10-31 12:54:11","C","B","C","A","C","A","C","Stem Appearance; Plant Branching Habit; General Appearance",NA,"1572515380453.jpg","1572515461928.jpg",33.35499,1.430324,1039.9,5,"cd8f78b9-7390-4ce2-b462-d9206057fcf8",359667094719021,"2019-09-11 13:32:25","2019-09-11 15:14:16","C","B","C","B","C","A","Option C","Pest Resistance; Disease Resistance; Plant Vigor; Other","Healthy leaves",33.35496,1.430343,1021.7,5,"44180aac-0201-4e11-b6f2-305033184b2b","355978097244907","2019-06-20 17:48:31","2019-06-20 20:33:51","2019-04-27","Flat","Regular","Clay Loam","C","A","99% germination rate","The mother stems were too short","C","A","Healthy looking and faster growth","Lots of gaps","B","A","Healthy and grows well","Very etiolated",1,1,2,"Two To Three Years",33.35501,1.430352,1024.9,2.9,"38e5389d-16dc-4e4c-87bf-7db78c5d6548","358884104650283","2020-06-13 11:59:55",218,"B","A","B","A","B","A","B","A","B","A","B","C","B","A","B","A",1,"Better","Better","Better","2020-06-19 19:50:04",33.35501,1.430338,1061.3,4.7,"a89e4391-bd10-4097-8ef8-e8df15fc2d1e","359667094719021","2020-06-19 14:56:30",218,"A","C","B","A","C","A","C","A","C","A","B","A","C","A","C","A",1,"Worst","Better","Better","C","A","2020-06-19 15:00:56","d0c615f0-b011-4f87-b6d4-75bf9454258f","358884104650283","2020-06-13 14:55:31",218,"B","C","C","A","B","A","B","C","C","A","B","C","B","C","B","C",2,"Worst","Better","Better","B","A","2020-06-19 16:06:22"
219,"UG120198","UG130016 ","UG120124","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","06319276-872c-4aa6-8afc-d4dbbaaa9aaa",352062080826724,"2019-04-27 17:48:55","2019-04-28 00:08:25","Serere","Sambwa",219,"Male",46,"Joint",NA,33.35511,1.4294,1089.7,5,"82859e0f-f286-43de-b90e-e3aaacf85429",359667094719021,"2020-02-14 14:02:05","2020-02-14 16:06:20","C","B","C","B","C","B","C","B","General Appearance; Plant Height; Suitability To Soils; Other","Good leave cover",33.35513,1.429485,1026.8,4.5,"0e0e4adc-7f9d-497b-858d-73bbd8783ab2",359667094719021,"2019-10-31 13:12:59","2019-10-31 13:19:24","C","B","A","B","C","B","C","Stem Appearance; Plant Branching Habit; General Appearance; Other","Good growth ","1572517062591.jpg","1572517137051.jpg",33.3551,1.429407,1039.8,5,"e5b0bd3e-b3a6-4a0d-8d1e-0b8dfb07eaab",359667094719021,"2019-09-11 13:19:41","2019-09-11 15:15:05","A","B","A","B","A","B","Option A","Pest Resistance; Disease Resistance; Plant Vigor; Other","Healthy leaves",33.35514,1.429372,1027.8,5,"38865392-db4d-44fd-ae48-201aeee10b10","355978097244907","2019-06-20 17:03:52","2019-06-20 21:15:33","2019-04-27","Flat","Regular","Clay Loam","B","A","First to germinate","Has some gaps","A","B","Could be stem cuttings with good background","Stunted growth","B","C","Fast growth rate with 98% germinability","Lots of gaps",1,1,1,"Two To Three Years",33.35506,1.42934,1029.4,3.9,"4cce9513-0a1c-467a-8e66-d9ed4956eef1","358884104650283","2020-06-13 11:24:07",219,"C","B","C","A","C","A","B","A","C","A","C","A","B","A","B","A",1,"Worst","Better","Better","2020-06-21 12:22:13",33.35497,1.430918,1166.3,4.3,"201d2d86-1417-4ac4-a007-de8f05956a4b","359667094719021","2020-06-19 14:40:29",219,"A","C","B","C","A","C","A","C","A","C","A","C","A","C","B","C",1,"Better","Better","Worst","A","C","2020-06-19 14:47:49","507ea763-a2dc-4e7d-a5a9-04a2de7ccd51","358884104650283","2020-06-13 13:50:41",219,"B","A","C","A","C","A","C","A","B","A","A","B","C","A","B","A",1,"Worst","Better","Better","C","A","2020-06-19 16:04:10"
220,"UG120024 ","UG120124","UG130007","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","1531e6ba-4a87-45d9-acdd-970564bcb3f3",352062080826724,"2019-04-28 11:28:31","2019-04-28 12:00:39","Sereref","Sambwa",220,"Male",38,"Joint",NA,33.36241,1.431767,1043.6,5,"97c4cecb-b2f2-45e2-8707-3aae108fa833",359667094719021,"2020-02-14 14:59:16","2020-02-14 15:03:01","B","A","B","A","B","A","B","A","General Appearance; Plant Height; Suitability To Soils; Other",NA,33.36243,1.431869,1032.1,5,"b78c5e2f-b0cb-456b-8f4b-2dff0332db2f",359667094719021,"2019-10-31 11:30:50","2019-10-31 17:38:41","B","A","B","A","B","A","B","Stem Appearance; Plant Branching Habit; General Appearance",NA,"1572511427908.jpg","1572511483044.jpg",33.36233,1.431834,1039.2,5,"72151958-eb2c-40c3-85de-d2a30f9e5f45",359667094719021,"2019-09-11 13:51:45","2019-09-11 15:14:35","B","A","B","A","B","A","Option B","Pest Resistance; Disease Resistance; Plant Vigor; Other","Healthy  leaves",33.36242,1.431885,1010.8,5,"3b1aacd3-d5ad-4500-98e9-cf12861bf6f4","359027091121525","2019-06-20 17:45:55","2019-06-20 21:05:35","2019-04-28","Flat","Regular","Sandy Loam","B","A","Had too sprouting despite heavy rain","They didn`t sprout well due to heavy rains, stem may have gotten rotten","B","A","It has responded well to this weather and could be drought tolerant","Slow growing and may not tolerate drought","B","A","Has beautiful leaves with no signs of stress","Looks not drought tolerant",1,1,1,"Two To Three Years",33.36247,1.431835,1016.1,5,"6c1ffbec-2503-4cce-a030-840f4673d02c","358884104650283","2020-06-13 17:17:03",220,"A","C","C","A","C","A","C","A","B","A","C","A","C","A","B","A",2,"Worst","Worst","Better","2020-06-19 19:51:48",33.36257,1.431805,1040.6,4,"29483d55-d74a-425b-bcdd-50a7e1bf9b57","359667094719021","2020-06-19 15:25:37",220,"A","B","C","B","C","B","C","A","C","B","C","B","C","B","C","A",1,"Worst","Worst","Better","C","B","2020-06-19 15:31:12","9df46146-6018-4f45-8c7d-720b3ff2df6d","358884104650283","2020-06-13 17:26:54",220,"B","A","B","C","A","B","C","B","C","B","C","B","A","C","B","C",2,"Better","Worst","Worst","C","A","2020-06-21 12:13:48"
221,"UG120193","MM16/0707","UG120198","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","06d4ad8a-471c-4de0-b1ef-a12e5a0d7256",352062080826724,"2019-04-28 15:34:36","2019-04-29 00:53:27","Serere","Sapir",221,NA,36,"Joint",NA,33.54688,1.50965,1101.8,4.8,"4d61edf2-f1e4-4f73-8957-e07f5280b0a5",352131098143909,"2020-02-29 11:43:11","2020-02-29 11:47:30","A","B","A","B","A","B","A","B","General Appearance; Plant Height; Suitability To Soils","Signs of good tuber formation characterised by cracked soil around the plant ",33.54688,1.509677,1126.7,4.7,"4b993d81-60bb-4dc4-9cea-3e01e5f0c9ed",352131098143909,"2019-10-29 17:09:53","2019-10-29 17:17:28","A","B","A","B","A","B","A","Stem Appearance; Plant Branching Habit; General Appearance",NA,"1572358562144.jpg","1572358616086.jpg",33.54688,1.509727,1104,4.2,"6d958c96-d61c-4043-91d8-84a87139d351",352131098143909,"2019-08-27 16:26:24","2019-08-27 16:32:07","C","A","C","A","C","B","Option C","Disease Resistance","Vigorous and clean, promising to yield",33.54678,1.509797,1122.3,5,"927ec5dd-b1cf-45f2-a6f2-35caef8f202a","352131098143909","2019-06-20 13:26:38","2019-06-20 20:36:17","2019-04-27","Flat","Regular","Sandy Loam","A","B","Fast growing and healthy leaves","Slow  in germination and slow growsf","A","C","Fast growing, many stems developed, healthy leaves","Slender tall stems,  fast","A","C","Fast growing, nice healthy leaves, branching","Slender stems and small sized leaves",1,1,2,"After A Year",33.5468,1.509672,1119.8,4.6,"bbe2e7e7-95f5-45eb-a736-ede5c74e3e2b","4adc8a7c22151086","2020-06-06 11:37:24",221,"A","C","A","C","A","C","A","C","A","C","A","C","A","C","A","C",1,"Better","Worst","Worst","2020-06-14 13:29:58",33.54687,1.509693,1115.477,4.288,"c690dd65-92ef-468a-b8ca-0c9ace9cbf92","358617102881108","2020-06-11 15:20:49",221,"C","B","A","B","C","B","A","B","C","B","A","B","A","B","A","C",1,"Better","Better","Better","A","C","2020-06-11 20:03:46","7bf92e39-5424-432b-9f70-328a1f6462ed","4adc8a7c22151086","2020-06-06 11:59:26",221,"A","C","A","C","A","C","A","B","A","B","A","C","A","B","A","C",1,"Better","Worst","Better","A","B","2020-06-09 06:22:31"
222,"NAROCASS 1","UG120024 ","MM16/0707","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","659d5867-8150-4fca-ac8d-a298b609c10f",352062080826724,"2019-04-28 16:08:42","2019-04-29 00:53:38","Serere","Sapir",222,"Female",53,"Female",NA,33.54206,1.500743,1091,4.4,"515374bb-f61d-4251-a57c-510ea4a6bec8",352131098143909,"2020-02-29 11:08:03","2020-02-29 11:10:50","A","B","A","B","A","B","A","B","General Appearance; Plant Height; Suitability To Soils","Signs of good tuber formation characterised by cracked soil around the plant ",33.54211,1.500627,1146.9,5,"2511768c-790e-4b34-b211-9de2cfb6d7c7",352131098143909,"2019-10-29 17:46:11","2019-10-29 17:50:27","C","B","C","B","C","B","C","Stem Appearance; Plant Branching Habit; General Appearance",NA,"1572360540579.jpg","1572360594536.jpg",33.54206,1.500758,1091.9,4.8,"a1361acc-8442-43b8-9b86-aff56a35375a",352131098143909,"2019-08-27 17:56:14","2019-08-27 18:00:40","A","B","A","C","A","B","Option A","Disease Resistance","Pest free and vigorous ",33.54207,1.500703,1139.8,4.9,"30c2748f-c514-458a-8953-4e9718fb093a","355978097244907","2019-06-20 14:43:11","2019-06-20 22:23:47","2019-04-27","Flat","Regular","Sandy Loam","C","B","First to germinate","Slow growth","C","B","Fast growing","Grows slowly","C","B","Leaves look well and healthy","Leaves are yellowish and the general growth is slow compared to A and B",1,1,1,"After A Year",33.5421,1.500748,1115,1.2,"b428fc75-e999-43d6-9ec7-5f88bb41e13a","08525aca433741a4","2020-06-06 13:24:56",222,"A","B","A","B","A","B","A","B","A","B","A","B","A","B","A","B",1,"Better","Worst","Better","2020-06-06 13:33:51",33.5421,1.500684,1114.765,4.288,"738914d3-5465-427b-a8e9-bc52bcbbb93b","08525aca433741a4","2020-06-11 13:39:52",222,"C","A","C","A","B","C","A","B","B","C","A","C","A","C","A","B",1,"Better","Better","Better","A","B","2020-06-11 22:14:20","384362cf-d1c0-4bac-8a8e-21bcd72aa72a","08525aca433741a4","2020-06-06 16:58:44",222,"B","C","A","B","B","C","C","A","A","C","A","C","A","C","A","B",1,"Better","Better","Better","A","B","2020-06-06 23:42:46"
223,"UG130007","MM16/1627  ","UG130016 ","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","8b42dbdb-0f53-4939-94f8-e302de829c9c",352062080826724,"2019-04-28 13:41:40","2019-04-29 00:51:45","Serere","Sapir",223,"Female",44,"Female",NA,33.55246,1.505148,1078.1,4.8,"fcfc1459-974a-408a-8c99-0d65b52e3bd9",352131098143909,"2020-02-29 12:16:03","2020-02-29 12:17:50","B","A","B","A","B","A","B","A","General Appearance; Plant Height; Suitability To Soils","Signs of good tuber formation characterised by cracked soil around the plant. ",33.55259,1.50523,1118.9,4.5,"f0a69221-1088-4500-b733-ffdb734766f2",352131098143909,"2019-10-29 15:48:37","2019-10-29 15:55:40","B","A","B","A","B","A","B","Stem Appearance; Plant Branching Habit; General Appearance",NA,"1572353563444.jpg","1572353710818.jpg",33.55264,1.505163,1104.3,4.1,"d27f1e78-c9de-488d-be0e-7b2920d055fb",352131098143909,"2019-08-27 17:41:14","2019-08-27 17:44:25","B","A","B","A","B","A","Option B","Disease Resistance","Pest free and vigorous ",33.55243,1.505197,1079.6,4.9,"e5e901c1-acb5-4179-b112-e22bf408de8f","359027091121525","2019-06-20 14:29:23","2019-06-20 21:09:28","2019-04-27","Flat","Good","Clay Loam","B","C","It looks nice","The leaves look sick, the leaves are small","B","C","It is healthy, has bigger leaves and grows well","The leaves have different colours, brown black","B","C","It growing faster and looks nice","It didn`t germinate well",2,2,2,NA,33.55252,1.505155,1121.6,4.6,"d630797f-e662-4673-9dba-debaf8b5cc32","4adc8a7c22151086","2020-06-06 09:26:09",223,"B","A","B","A","B","A","B","A","B","A","C","A","B","A","B","A",1,"Better","Better","Better","2020-06-14 13:23:12",33.55253,1.505173,1097.577,3.216,"29096cbb-837d-4145-a80f-54680d588f6e","358617102881108","2020-06-11 12:41:28",223,"C","A","A","C","C","A","A","C","A","C","C","B","A","C","B","C",1,"Better","Better","Better","A","C","2020-06-11 20:03:18","fc35b2a6-8c9e-4227-884a-437ec68e74ed","4adc8a7c22151086","2020-06-06 09:44:58",223,"A","B","A","C","A","C","B","C","B","A","C","A","B","C","A","C",2,"Better","Better","Better","A","C","2020-06-09 06:20:38"
224,"UG120180","UG120156","UG120193","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","4381526a-6a45-485f-b24c-340fc651fbf5",352062080826724,"2019-04-28 14:34:18","2019-04-29 00:52:22","Serere","Kangodo Central",224,"Male",25,"Joint",NA,33.56371,1.508385,1087,4.4,"f109c9f2-5754-40eb-b81e-bdc3ef31a284",352131098143909,"2020-02-29 12:38:41","2020-02-29 12:41:37","B","A","B","A","B","A","B","A","General Appearance; Plant Height; Suitability To Soils",NA,33.56369,1.508405,1107,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97502ab8-48a4-4be6-87f3-9743ec586f86",352131098143909,"2019-08-27 17:03:31","2019-08-27 17:08:02","B","A","B","A","A","C","Option A","Plant Vigor","Highly branching and fast growing ",33.56348,1.508327,1061.3,5,"330cf5e7-6e07-4c34-9cd9-f83a5cfb0d2f","355978097244907","2019-06-20 13:29:12","2019-06-20 22:22:34","2019-04-27","Flat","Good","Loam","A","C","First to germinate","The leaves are wrinkled","A","C","Leaves are healthy. It may be of good type","The leaves are not good","A","C","Good looking leaves","The leaves are red and have slow growth",2,1,1,"After A Year",33.56373,1.508305,1100.8,5,"c50518bb-ade5-44a8-8da5-556b9bf5ac25","08525aca433741a4","2020-06-06 15:14:57",224,"C","A","A","B","C","B","A","B","A","C","C","B","C","B","A","C",1,"Better","Worst","Better","2020-06-06 15:30:40",33.5637,1.50834,1089.51,4.288,"edc4e826-1fbc-41b4-b69c-f86ab296e24f","08525aca433741a4","2020-06-11 17:18:03",224,"B","A","C","A","C","B","C","B","B","A","C","A","C","A","C","A",1,"Better","Better","Better","C","A","2020-06-11 17:34:53","d5194413-9844-4738-ba26-cfdca1dfe116","08525aca433741a4","2020-06-06 17:38:47",224,"C","B","A","C","B","C","B","A","B","A","B","A","B","C","B","A",1,"Worst","Better","Better","B","C","2020-06-06 23:42:18"
225,"UG120124","MM06/123","UG120198","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","9175ab57-26af-472f-9bb2-f5abac5580d5",352062080826724,"2019-04-28 16:51:16","2019-04-29 00:54:27","Serere","Oburiekori",225,"Female",35,"Female",NA,33.56343,1.497282,1097.5,5,"f009a4dc-1e08-4402-9a0d-d83119529e4d",352131098143909,"2020-02-29 15:20:49","2020-02-29 15:22:38","A","B","A","B","A","B","A","B","General Appearance; Plant Height; Suitability To Soils","Signs of good tuber formation characterised by cracked soil around the plant. ",33.56349,1.497438,1108.6,4.9,"1a1c1655-45c6-4f2d-99f1-085e03aac6ed",352131098143909,"2019-10-29 18:07:39","2019-10-29 18:10:43","A","C","A","C","A","C","A","Stem Appearance; Plant Branching Habit; General Appearance",NA,"1572361765986.jpg","1572361818368.jpg",33.56341,1.497342,1062.1,4.3,"0c6ccb05-d226-4a95-8544-93db512e2759",352131098143909,"2019-08-27 18:13:05","2019-08-27 18:16:36","A","B","A","B","A","C","Option A","Disease Resistance","Promising yield, pest free and vigorous ",33.56343,1.497355,1096.5,4.8,"c84abe5b-9762-46f0-a2bb-3f1e42716a0e","355978097244907","2019-06-20 15:27:17","2019-06-20 22:31:21","2019-04-27","Flat","Regular","Sandy Loam","A","C","100% germination, quickly sprouted","Grew slowly","A","B","Grows faster and is healthier than B and C","The growth is slow","A","B","A is Vigorous, leaves are good and the entire plant looks healthier than B and C","Leaves are wrinkled",1,1,1,"After A Year",33.56352,1.49738,1104.7,4.4,"620f516a-d9b7-447a-950f-8e5acec72639","08525aca433741a4","2020-06-06 10:01:28",225,"A","B","A","C","A","C","A","C","A","C","A","C","A","C","A","C",1,"Better","Better","Worst","2020-06-06 11:06:35",33.56341,1.497364,1094.047,4.288,"5859ee7c-e8d7-4c2e-acf3-584eb541e783","08525aca433741a4","2020-06-11 15:52:56",225,"C","A","A","B","A","C","A","C","A","B","A","C","A","C","A","C",1,"Better","Better","Better","A","C","2020-06-11 16:02:23","9cafa0e6-5877-49e8-be4e-649e910d395c","08525aca433741a4","2020-06-06 14:04:06",225,"B","A","B","C","C","B","B","A","B","C","B","C","B","C","B","C",1,"Better","Better","Worst","A","C","2020-06-06 14:18:30"
226,"MM06/123","UG130007","UG120156","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","3ceff00e-b7dc-4f5a-a305-9727be6b629f",352062080826724,"2019-04-28 13:54:01","2019-04-29 00:51:57","Serere","Sapir",226,"Female",48,"Joint",NA,33.54999,1.505953,1117.8,4.9,"e95cca64-9c19-4d08-80be-bc633a8d2d3d",352131098143909,"2020-02-29 11:25:29","2020-02-29 11:28:18","B","A","B","A","B","A","B","A","General Appearance; Plant Height; Suitability To Soils","Signs of good tuber formation characterised by cracked soil around the plant ",33.55002,1.50601,1120.7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39a1f0f9-36f5-4cb1-a0ff-71a299ad6b40",352131098143909,"2019-08-27 16:00:34","2019-08-27 16:05:56","C","B","C","B","B","A","Option B","Plant Vigor","Clean leaves and stems",33.55,1.506043,1116.4,4.4,"57a1f783-88f8-4e8b-ac2f-03837819ece6","359027091121525","2019-06-20 14:05:11","2019-06-20 21:09:46","2019-04-27","Flat","Regular","Sandy Loam","B","A","Growing well and has many leavesit","It has small leaves compared to others","B","A","It grows very fast","It didn`t germinate well","B","A","It has nice vigour","Poor germination",1,2,2,NA,33.54998,1.505995,1098,4.6,"a3ca3a18-d86d-4f68-af9a-8bc79a489902","4adc8a7c22151086","2020-06-06 10:16:23",226,"C","A","B","A","C","A","B","A","C","A","B","A","C","A","C","A",2,"Worst","Better","Better","2020-06-14 13:25:10",33.54994,1.506031,1102.884,4.288,"80e847d8-3ca1-45d2-a2b2-664084329a36","358617102881108","2020-06-11 11:40:58",226,"C","B","A","B","C","A","C","A","C","A","C","A","C","A","C","A",1,"Better","Better","Better","C","A","2020-06-11 20:04:17","e9f59ab1-9d75-4908-9d80-7509cbd538cd","4adc8a7c22151086","2020-06-06 10:32:00",226,"B","A","A","B","A","B","A","B","A","B","A","B","A","B","C","A",2,"Better","Better","Better","B","A","2020-06-09 06:21:24"
227,"MM16/1627  ","UG120180","NAROCASS 1","NaCRRI02","Nextgen IITA clones","Robert Kawuki","UG","0732851e-d59c-49d5-a654-82c4d6e67b1b",352062080826724,"2019-04-28 16:28:49","2019-04-29 00:54:01","Serere","Oburiekori",227,"Male",29,"Joint","None",33.55209,1.497415,1109.1,5,"4479241b-8377-4d2f-899f-d05fef2fcde4",352131098143909,"2020-02-29 11:02:06","2020-02-29 14:11:07","C","B","C","B","C","B","C","B","General Appearance; Plant Height; Suitability To Soils","Signs of good tuber formation characterised by cracked soil around the plant",33.55209,1.49731,1125,3.8,"022d9b3a-02f7-4b4b-881d-7317a34cf973",352131098143909,"2019-10-29 17:57:21","2019-10-29 18:01:00","A","B","A","B","A","B","A","Stem Appearance; Plant Branching Habit; General Appearance",NA,"1572361187428.jpg","1572361245044.jpg",33.55204,1.497382,1115.8,4.8,"5697627d-2e9a-4ef6-9770-21829b84393b",352131098143909,"2019-08-27 18:27:08","2019-08-27 18:29:47","A","B","C","B","A","B","Option A","Disease Resistance","Highly branching, pest free and vigorous ",33.55203,1.497338,1110.4,4.9,"e5e7ae08-5910-49de-b9ef-123736c9c693","355978097244907","2019-06-20 15:07:38","2019-06-20 21:13:26","2019-04-27","Flat","Regular","Sandy Loam","A","B","First to germinate","Last to germinate and has gaps","A","B","Has many stems and grows fast","Signs of disease attack on leaves","C","B","Good lookin green leaves","Yellowing and wrinkling of leaves with stunted growth",1,1,1,"After A Year",33.55209,1.49734,1098.9,4.3,"26e85b35-35bc-48c6-a86a-8684ee3e363e","08525aca433741a4","2020-06-06 11:00:35",227,"C","B","C","B","C","B","C","B","C","B","B","A","C","B","C","B",1,"Worst","Better","Worst","2020-06-06 11:05:24",33.55208,1.497375,1111.836,4.288,"714294fe-88ac-4f10-b040-10ecc914ab82","08525aca433741a4","2020-06-11 15:01:44",227,"B","C","B","A","B","A","B","A","A","B","B","C","B","A","B","C",1,"Better","Worst","Better","B","A","2020-06-11 15:09:10","ced46da8-0645-4e16-be1e-31f431479b34","08525aca433741a4","2020-06-06 14:44:05",227,"B","C","B","A","C","A","C","A","C","B","A","C","C","A","C","A",1,"Worst","Worst","Better","C","A","2020-06-06 23:43:19"
